URL,Title,Price,Specs,Description,Categories
https://kajalnaina.com/product/prasanna-orchid-mangalsutra/,Prasanna Orchid Mangalsutra | 14K Gold | Kajal Naina,"US$1,370US$1,050US$1,178US$1,536US$909US$1,024US$1,370","• 14K Yellow Gold 4.16gms
• Round Brilliant Diamonds 0.297ct
• Length: 18 Inches, adjustable to 16 & 17 Inches","A Celebration of Joyful Union and Abundant BlessingsOur Prasanna Mangalsutra, inspired by the Orchid’s beauty celebrates love’s blossoming, joy, and blessings in union. Crafted in solid 14k gold, this captivating piece features a pendant embodying the orchid’s elegance with diamonds symbolizing eternal love. The name “Prasanna”(प्रसन्न) in Sanskrit denotes happiness and contentment, reflecting the joy and positive energy in a loving relationship. Orchids signify good fortune and fertility, luxury, beauty, and spiritual growth, symbolizing love’s flourishing in marriage. This mangalsutra serves as a talisman of love and joy, embodying the cultural significance of orchids in both traditions. Wear it to symbolize enduring beauty and the enriching joy and blessings in your journey together.","555 Collection A, KN M. Dhamaka Festival 555, Mangalsutra 5.0, Necklaces, Select By Collection, Select By Type"
https://kajalnaina.com/product/bf-vajra-emerald-mangalsutra/,Vajra Emerald Mangalsutra | 14K Gold & Diamonds | Kajal Naina,"US$1,267US$1,169US$1,788US$1,050US$1,267US$1,075US$1,133","• 14K Yellow Gold 4.98gms
• Emerald 0.24cts
• Round Brilliant Diamonds 0.227ct
• Length: 18 Inches, adjustable to 16 & 17 Inches","At KN we believe that in today’s fast-paced world, it has become even more important to take time for ourselves, dive deeper into our own selves, and surround ourselves with objects that bring beauty and meaning to our lives.This was first made for a customer who wanted to see the KN Vajra in Mangalsutra form and we all agree on how beautiful it looks.  Due to popular demand, we have made this available in our Mangalsutra collection for you.","555 Collection B, Black Friday 2024– Collection A, KN M. Dhamaka Festival 555, Mangalsutra 2.0, Necklaces, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/aquarius-pearl-necklace/,Aquarius Zodiac Oval Pearl Necklace | 14K Gold & Diamonds |Kajal Naina,"US$998US$330US$474US$433US$205US$422US$998US$960US$1,152US$691US$960","• 14K Yellow Gold 2.11gms
• Round Brilliant Diamonds 0.20ct
• AAA+ Freshwater Oval Pearl Size 4.5-5mm
• Length: 17 Inches","Cheers to the most innovative, progressive, rebellious, and humanitarian Aquarius women. We have reimagined this beautiful sign, imagining the Water flowing out of the vessel, washing away any unwanted and unnecessary distractions that may come along, and helping you to charge ahead in life.","Black Friday 2024? Collection C, Kismet, Kismet Pearl Necklace, Necklaces, New In, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/aries-zodiac-oval-pearl-necklace/,Aries Zodiac Oval Pearl Necklace | 14K Gold & Diamonds | Kajal Naina,"US$691US$755US$947US$302US$353US$461US$1,152US$1,242US$410US$781US$691US$1,344US$794US$794US$1,152","• 14K Yellow Gold Pendant & Ball Clasp 1.22gms
• Round Brilliant Diamonds 0.09ct
• AAA+ Freshwater Oval Pearls 4.5-5mm
• Length: 17 Inches","A bejeweled reminder for the passionate, motivated, and confident leader Aries women. We have re-imagined this beautiful sign to represent you just as you are – Uncomplicated and direct in approach.","Black Friday-2024 – Collection B, Kismet, Kismet Pearl Necklace, Necklaces, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/cancer-zodiac-oval-pearl-necklace/,Cancer Zodiac Oval Pearl Necklace | 14K Gold & Diamonds | Kajal Naina,"US$794US$1,152US$691US$1,344US$960US$794","• 14K Yellow Gold Pendant & Ball Clasp 1.12gms
• Round Brilliant Diamonds 0.18ct
• AAA+ Freshwater Oval Pearls 4.5-5mm
• Length: 17 Inches","A bejeweled reminder for the nurturing, sensitive, compassionate Cancer women. Cancer is known to love and protect their loved ones, with a loyal passion that will never run out, and let this necklace is a perfect reminder of that.","Kismet, Kismet Pearl Necklace, Necklaces, Pearls, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/cher-3-strands-lavender-oval-pearl-necklace/,Cher 3 Strands Lavender Oval Pearl Necklace – Kajal Naina,US$550,"• AAA+ Freshwater Lavender Oval Pearl Size 6-6.5mm
• Silver Clasp with CZ
• Length: 17 / 23 Inches",empty:,"Black Friday 2024– Collection A, Necklaces, Pearls, Pendant, Select By Collection, Select By Type, Uncategorized"
https://kajalnaina.com/product/cher-3-strands-oval-pearl-necklace/,Cher 3 Strands Oval Pearl Necklace | Kajal Naina,N/A,"• AAA+ White Freshwater Oval Pearl
• Silver clasp with CZ","The Beauty and Love of Rose with the elegance of Pearls. The Cher Necklace is a subtle statement piece.Made with natural white pearls and a beautiful clasp made with Sterling Silver, it will complement your personality and add to your looks.You can pair this with our Pearl Ear Studs to enhance the look even further.The pearls are individually knotted on twin silk so they never scratch against each other.This also protects against accidental breakage.The silver clasp comes with a safety catch for added security.","Necklaces, Pearls, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/diya-jyoti-mangalsutra/,Purchase Diya Mangalsutra Online | Kajal Naina,"US$948US$1,169US$1,788US$1,075US$1,203US$1,267US$1,050","• 14K Yellow Gold 3.28gms
• Round Brilliant Diamonds G-H/Si 0.133ct
• Ruby 0.035ct
• Length: 18 Inches, adjustable to 16 & 17 Inches","Remember the time when we used to light a deep at home for pujas with our family? This simple task was such a pure and divine experience. It is that feeling of security and happiness that inspired the Diya Manglasutra.Diya Mangalsutra gives a feeling of warmth and calmness coming from your partner in good and even bad times. It is there to remind you that the light will burn away the negative emotions and form a protective shield. Every day you wear it on, you would instantly feel those beautiful emotions, the moments of your marriage, and all the love that surrounds you.","555 Collection A, KN M. Dhamaka Festival 555, Mangalsutra 2.0, Necklaces, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/lila-mangalsutra/,Lila Mangalsutra – Kajal Naina,"US$1,348US$1,338US$1,664US$1,165US$1,382US$938","• 14K Yellow Gold 5.80gms
• Round Brilliant Diamonds 0.25ct
• Length: 18 Inches, adjustable to 16 & 17 Inches","The Lila Mangalsutra is a stunning piece that harmoniously blends tradition with contemporary design, featuring a diamond-studded moon pendant symbolizing the eternal bond of love, a radiant golden sun representing warmth and energy for the relationship, a golden star with a diamond at its core to signify hope and dreams, and a classic string of black beads that offer protection and strength, all coming together to create a symbol of love, commitment, and the journey of life as a united pair.","555 Collection B, Jewelries, KN M. Dhamaka Festival 555, Mangalsutra 1.0, Necklaces, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/n0405-mangalsutra/,Jharana Black Diamond Mangalsutra | 14K Gold | Kajal Naina,"US$1,446US$1,279US$1,741US$960US$909US$1,882","• 14K Yellow Gold 5.10gms
• Round Brilliant Diamonds GH/ Si 0.496ct
• Black Diamonds 0.516ct
• Pendant Size: 30(W) x 23(H) mm
• Length: 19 Inches, adjustable to 17 & 18 Inches","Jharana means Waterfalls, the inpiration behind this necklace. Available in 2 different sizes and variations of gemstones, this is the Black Diamond and White Diamond combination in Larger version.“My love for you is like a waterfall, I hit many rocks and crooked paths along the way but at the end, I always end up falling for you again.” Joshua Pardo","555 Collection C, KN M. Dhamaka Festival 555, Mangalsutra 4.0, Necklaces, New In, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/akoya-silver-grey-round-pearl-necklace/,Akoya Silver Grey Pearl Necklace | 14K Gold | Kajal Naina,US$768US$896,"• AAA+ Akoya Silver Grey Near Round Pearls
• 14K Yellow Corrugated Gold Ball Clasp 7.4mm
• Length: 17 Inches","Discover the allure of Japanese Akoya pearls with this elegant necklace. The slightly baroque shape of these silver-grey pearls adds a touch of individuality, while their luminous overtones create a captivating shimmer. Meticulously single knotted  and closure with a 14K gold clasp , this necklace is a timeless addition to your jewelry collection.","Black Friday 2024– Collection A, Necklaces, Pearls, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/anna-edison-pearl-necklace-ruby/,Anna Edison Pearl Necklace / Ruby – Kajal Naina,US$678US$909,"• AAA+  Edison Pearls lavender 12-15mm
• 925 Silver Clasp with CZ
• Length: 18 inches
• AAA+  Edison Pearls lavender 13-14mm
• 14KYG Post + Silicon Stoppers with 14KYG",empty:,"Luminous, Mother’s Day 2025 Pearl Necklace"
https://kajalnaina.com/product/audrey-3-strands-pearl-necklace-3/,Audrey 3 Strands Pearl Necklace – Kajal Naina,"US$1,011US$1,088","• AAA+ Freshwater Round Pearl 7-7.5mm / 7.5-8mm
• 14K Yellow Gold Tube Clasp
• Length: 18 / 24 Inches",empty:,Luminous
https://kajalnaina.com/product/bella-white-oval-pearl-necklace-emerald-clasp/,Bella White Oval Pearl Necklace /Emerald Clasp – Kajal Naina,US$276,"• AAA+ Freshwater White Oval Pearl 7.5-8mm
• 925 Silver Clasp with CZ
• Length: 18 inches",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace"
https://kajalnaina.com/product/aditi-pearl-diamond-necklace/,Aditi Vic Pearl & Diamond Necklace – Kajal Naina,"US$1,997","• 14K White Gold 4.00gms
• Round Brilliant Diamonds 0.42ct
• 3 Strands Freshwater Oval Pearl 7.5-8mm
• AAA+ Freshwater Round Pearl 5.5-7.5mm
• Victoria 925 Silver Clasp
• Length: 20 Inches",empty:,"Black Friday 2024– Collection A, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/capricorn-zodiac-oval-pearl-necklace/,Capricorn Zodiac Oval Pearl Necklace | 14K Gold & Diamonds | Kajal Naina,"US$896US$279US$224US$499US$870US$330US$678US$960US$691US$1,152US$794US$1,344","• 14K Yellow Gold Pendant & Ball Clasp 1.43gms
• AAA+ Round Brilliant Diamonds 0.21ct
• Black Diamonds 0.01ct
• Freshwater Oval Pearl Size 4.5-5mm
• Length: 17 Inches","A bejeweled Goat for the Ambitious, determined and strong Capricorn women You will keep going when others would?ve given up ten miles back, and let this piece be a beautiful reminder of that!","Black Friday 2024? Collection C, Kismet, Kismet Pearl Necklace, Necklaces, New In, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/cher-3-strands-round-pearl-necklace/,Cher 3 Strands Round Pearl Necklace | Kajal Naina,US$458US$639,"• Triple Strands AAA+ Freshwater Round Pearl 6.5-7mm
• Silver Clasp with CZ",**Necklace only.  Ear Studs sold separately.,"Black Friday 2024– Collection A, Mothers Day, Mothers Day Pearl Special, Necklaces, Pearls, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/cher-3-strands-lavender-round-pearl-necklace/,Cher 3 Strands Lavender Round Pearl Necklace | Kajal Naina,US$544US$660,"• AAA+ Freshwater Lavender Round Pearl 6-6.5mm
• Silver Clasp with CZ
• Length: 18 / 23 Inches","The Beauty and Love of Rose with the elegance of Pearls. The Cher Necklace is a subtle statement piece.Made with natural white pearls and a beautiful clasp made with Sterling Silver, it will complement your personality and add to your looks.You can pair this with our Pearl Ear Studs to enhance the look even further.The pearls are individually knotted on twin silk so they never scratch against each other.This also protects against accidental breakage.The silver clasp comes with a safety catch for added security.","Necklaces, Pearls, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/claire-round-pearl-necklace/,Claire Round Pearl Necklace | Kajal Naina,US$589,"• AAA+ Freshwater Round Pearls
• Silver Clasp with CZ
• Length: 34 Inches",empty:,"Necklaces, Pearls, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/oval-double-with-tube-clasp/,Diana Double Oval Pearl Necklace (Tube Clasp) – Kajal Naina,N/A,"• Double Strands AAA+ Oval Pearl 7.5-8mm
• 14K Yellow Gold Tube Clasp
• Length: 18 / 26 Inches","Inspired by Diana RossJust like the woman this piece was named after, this necklace is a classic with a twist! A fun play on the usual circular pearl, this double layered oval pearl necklace is one of a kind and perfectly adds an elegant twist to any outfit!Created with highly lustrous 2 layers of freshwater pearls and 14K gold, this necklace is a great deal: offering sophistication and elegance for a price like no other! It would make a great addition to anyone’s collection, a piece filled with a special kind of elegance – the fun kind!","Uncategorized, Necklaces, Pearls, Pendant, Select By Collection, Select By Type"
